statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
23035,.57855219,.60369027,1,1,.14684224,.021562643,.003166307,.0004649476,5,6,0,0,1,.14684224,.021562643,.003166307,.0004649476,-.02513808
23035,,.57342112,,1,.1571044,.024681794,.0038776184,.0006091909,6,7,0,0,1,.1571044,.024681794,.0038776184,.0006091909,
23036,.23548356,,,,-.2511875,.06309516,-.015848717,.0039809993,0,0,1.1458334,1.3125,0,0,0,0,0,
23036,.29471233,.36221009,1,0,-.50323129,.25324172,-.12743916,.064131372,0,0,0,0,0,0,0,0,0,-.06749776
23036,.24713485,.23548356,1,0,-.39141259,.15320382,-.059965901,.023471408,0,1,1,1,0,0,0,0,0,.011651292
23036,,.29471233,,0,-.48376787,.23403135,-.11321685,.054770671,0,0,2,2,0,0,0,0,0,
23041,.33381838,,,,-.45938319,.21103291,-.096944973,.044534892,0,0,.88235295,.94117647,0,0,0,0,0,
23041,.30761403,.26507807,1,0,-.31471056,.099042736,-.031169794,.0098094633,0,0,1,1,0,0,0,0,0,.042535961
23041,,.33381838,,0,-.37805849,.14292823,-.054035228,.020428477,0,0,2,2,0,0,0,0,0,
23042,.3767027,,,,-.33609021,.11295663,-.037963618,.012759199,0,0,1.8333334,1.9722222,0,0,0,0,0,
23042,.38038075,.32999164,1,0,-.24636355,.060695,-.014953036,.003683883,0,0,4,4,0,0,0,0,0,.050389111
23042,.39808393,.3767027,1,0,-.2392385,.057235058,-.01369283,.0032758522,0,0,5,5,0,0,0,0,0,.021381229
23042,.37501717,.38038075,1,0,-.2003684,.040147498,-.0080442904,.0016118216,0,1,6,6,0,0,0,0,0,-.0053635836
23042,,.39808393,,0,-.24822283,.061614573,-.015294143,.0037963556,0,0,7,7,0,0,0,0,0,
23043,.45710045,,,,-.27572048,.076021783,-.020960761,.0057793111,0,0,2.3289473,2.3954678,0,0,0,0,0,
23043,.32224986,.36213976,1,0,-.085799098,.0073614852,-.00063160877,.000054191463,0,0,1,1,0,0,0,0,0,-.039889902
23043,.3437199,.45710045,1,0,-.35550025,.12638043,-.044928275,.015972013,0,0,2,2,0,0,0,0,0,-.11338055
23043,.38100225,.32224986,1,0,-.3125602,.097693875,-.030535219,.0095440941,0,1,3,3,0,0,0,0,0,.058752388
23043,,.3437199,,0,-.23799551,.056641862,-.013480508,.0032083003,0,0,4,4,0,0,0,0,0,
23044,.45496228,,,,-.34503949,.11905225,-.041077726,.014173438,0,0,1.7127193,1.8589181,0,0,0,0,0,
23044,.38753846,.32748026,1,0,-.075967818,.0057711094,-.00043841859,.000033305703,0,0,6,6,0,0,0,0,0,.060058206
23044,.28277475,.45496228,1,0,-.21267739,.04523167,-.0096197538,.0020459041,0,1,0,0,0,0,0,0,0,-.17218754
23044,.23974088,.38753846,1,0,-.42364401,.17947425,-.07603319,.032211006,0,0,1,1,0,0,0,0,0,-.14779758
23044,,.28277475,,0,-.50767744,.25773638,-.13084695,.066428043,0,0,2,2,0,0,0,0,0,
23045,.33056116,,,,-.20881307,.043602899,-.0091048554,.0019012127,0,0,2.3578432,2.5408497,0,0,0,0,0,
23045,.36639556,.38797408,1,0,-.33887768,.11483808,-.038916063,.013187785,0,0,1,1,0,0,0,0,0,-.021578521
23045,.29152963,.33056116,1,0,-.25269356,.063854039,-.016135504,.0040773381,0,0,0,0,0,0,0,0,0,-.039031535
23045,.42231092,.36639556,1,0,-.41694072,.17383957,-.07248079,.030220194,0,0,1,1,0,0,0,0,0,.055915356
23045,,.29152963,,0,-.15537819,.024142383,-.0037511997,.00058285467,0,0,2,2,0,0,0,0,0,
23046,.25460792,,,,-.2773608,.07692901,-.021337092,.005918073,0,0,1.1458334,1.3125,0,0,0,0,0,
23046,.32715219,.34816402,1,0,-.4766947,.22723784,-.10832307,.051637035,0,0,2,2,0,0,0,0,0,-.021011829
23046,0,.25460792,1,0,-.327887,.10750988,-.035251092,.011558375,0,1,3,3,0,0,0,0,0,-.25460792
23046,,.32715219,,0,-.91335791,.83422267,-.76194388,.6959275,0,0,4,4,0,0,0,0,0,
23051,.38309151,,,,-.43206036,.18667616,-.080655366,.034847986,0,0,.88235295,.94117647,0,0,0,0,0,
23051,.32920682,.28396982,1,0,-.22199112,.049280059,-.010939735,.0024285242,0,0,0,0,0,0,0,0,0,.045237005
23051,,.38309151,,0,-.33814096,.11433931,-.038662806,.013073478,0,0,1,1,0,0,0,0,0,
23052,.36741126,,,,-.32983947,.10879408,-.035884582,.011836151,0,0,1.8333334,1.9722222,0,0,0,0,0,
23052,.32858944,.33277816,1,0,-.26517749,.070319101,-.018647043,.0049447757,0,0,3,3,0,0,0,0,0,-.0041887164
23052,.36243728,.36741126,1,0,-.34282112,.11752632,-.040290505,.013812436,0,0,4,4,0,0,0,0,0,-.0049739778
23052,.33078793,.32858944,1,0,-.27399918,.075075552,-.02057064,.0056363386,0,0,5,5,0,0,0,0,0,.0021984875
23052,,.36243728,,0,-.33756498,.11395011,-.038465567,.012984628,0,0,6,6,0,0,0,0,0,
23053,.38778579,,,,-.34072065,.11609057,-.039554454,.013477019,0,1,2.3289473,2.3954678,0,0,0,0,0,
23053,.31456399,.32963967,1,0,-.22442842,.050368115,-.011304036,.0025369469,0,2,8,8,0,0,0,0,0,-.015075684
23053,.37154543,.38778579,1,0,-.37087202,.13754606,-.051011983,.018918917,0,0,9,9,0,0,0,0,0,-.016240358
23053,.38494769,.31456399,1,0,-.25597757,.065524518,-.016772807,.0042934623,0,0,10,10,0,0,0,0,0,.070383698
23053,,.37154543,,0,-.22866467,.05228753,-.011956311,.0027339857,0,0,11,11,0,0,0,0,0,
23054,.52634734,,,,-.2341522,.054827251,-.012837921,.0030060275,0,1,1.7127193,1.8589181,0,0,0,0,0,
23054,.4622952,.3766619,1,0,.091999024,.0084638204,.0007786632,.000071636256,0,0,0,0,1,.091999024,.0084638204,.0007786632,.000071636256,.085633308
23054,.48730689,.52634734,1,1,-.071145564,.0050616912,-.00036011689,.000025620719,1,1,0,0,0,0,0,0,0,-.039040446
23054,.45802924,.4622952,1,0,-.0070839524,.000050182382,-3.5548962e-07,2.5182714e-09,0,0,1,1,0,0,0,0,0,-.004265964
23054,,.48730689,,0,-.07349214,.0054010944,-.000396938,.000029171822,0,1,2,2,0,0,0,0,0,
23055,.3760097,,,,-.06144321,.0037752681,-.00023196459,.000014252649,0,0,2.3578432,2.5408497,0,0,0,0,0,
23055,.28762263,.4692784,1,0,-.24219257,.05865724,-.014206347,.0034406716,0,0,0,0,0,0,0,0,0,-.18165576
23055,.27400985,.3760097,1,0,-.42475474,.18041658,-.076632798,.032550145,0,0,1,1,0,0,0,0,0,-.10199985
23055,.24582334,.28762263,1,0,-.45198026,.20428616,-.092333309,.041732833,0,1,2,2,0,0,0,0,0,-.041799292
23055,,.27400985,,0,-.50835335,.25842312,-.13137026,.066782512,0,0,3,3,0,0,0,0,0,
23056,.65472734,,,,.22254333,.049525533,.011021577,.0024527784,0,0,1.1458334,1.3125,1,.22254333,.049525533,.011021577,.0024527784,
23056,.69999355,.60255688,1,1,.33712846,.1136556,.038316537,.012917595,1,1,0,0,1,.33712846,.1136556,.038316537,.012917595,.097436666
23056,.71197182,.65472734,1,1,.41796511,.17469484,.073016346,.030518286,2,2,0,0,1,.41796511,.17469484,.073016346,.030518286,.05724448
23056,,.69999355,,1,.44118312,.19464254,.085873008,.037885722,3,3,0,0,1,.44118312,.19464254,.085873008,.037885722,
23061,.49257222,,,,-.15345412,.023548169,-.0036135635,.00055451621,0,0,.88235295,.94117647,0,0,0,0,0,
23061,.46312559,.41998327,1,0,-.005313307,.000028231232,-1.5000120e-07,7.9700246e-10,0,0,1,1,0,0,0,0,0,.043142319
23061,,.49257222,,0,-.06532079,.0042668055,-.00027871112,.00001820563,0,0,2,2,0,0,0,0,0,
23062,.511253,,,,-.056280732,.0031675207,-.00017827039,.000010033188,0,0,1.8333334,1.9722222,0,0,0,0,0,
23062,.49034363,.46985012,1,0,.025395602,.00064493658,.000016378553,4.1594322e-07,0,1,1,1,1,.025395602,.00064493658,.000016378553,4.1594322e-07,.020493507
23062,.4766497,.511253,1,1,-.017274797,.0002984186,-5.1551210e-06,8.9053664e-08,1,2,0,0,0,0,0,0,0,-.034603298
23062,.43310204,.49034363,1,0,-.044577599,.0019871623,-.000088582921,3.9488141e-06,1,3,1,1,0,0,0,0,0,-.057241589
23062,,.4766497,,0,-.13292453,.017668929,-.0023486342,.00031219108,0,0,2,2,0,0,0,0,0,
23063,.4344022,,,,-.090349644,.0081630582,-.00073752942,.000066635519,1,4,2.3289473,2.3954678,0,0,0,0,0,
23063,.3273688,.45482519,1,0,-.13119563,.017212294,-.0022581778,.00029626308,0,0,4,4,0,0,0,0,0,-.1274564
23063,.35866478,.4344022,1,0,-.34526241,.11920613,-.041157395,.014210101,0,0,5,5,0,0,0,0,0,-.075737417
23063,.39745617,.3273688,1,0,-.28267041,.07990256,-.022586089,.0063844193,0,0,6,6,0,0,0,0,0,.070087373
23063,,.35866478,,0,-.20508766,.042060949,-.0086261816,.0017691235,0,0,7,7,0,0,0,0,0,
23064,.49312547,,,,-.012738824,.00016227763,-2.0672262e-06,2.6334030e-08,0,0,1.7127193,1.8589181,0,0,0,0,0,
23064,.52739412,.49363059,1,0,.004314065,.000018611157,8.0289738e-08,3.4637515e-10,0,0,0,0,1,.004314065,.000018611157,8.0289738e-08,3.4637515e-10,.033763528
23064,.56732625,.49312547,1,1,.062473327,.0039029166,.00024382818,.000015232758,1,1,0,0,1,.062473327,.0039029166,.00024382818,.000015232758,.074200779
23064,.49380401,.52739412,1,1,.1346525,.018131295,.0024414239,.00032874383,2,2,0,0,1,.1346525,.018131295,.0024414239,.00032874383,-.033590108
23064,,.56732625,,1,-.012391955,.00015356054,-1.9029153e-06,2.3580840e-08,3,3,0,0,0,0,0,0,0,
23065,.52427936,,,,.038731009,.001500091,.000058100039,2.2502732e-06,3,4,2.3578432,2.5408497,1,.038731009,.001500091,.000058100039,2.2502732e-06,
23065,.56672716,.51385587,1,1,.056955606,.0032439411,.00018476063,.000010523154,4,5,0,0,1,.056955606,.0032439411,.00018476063,.000010523154,.052871287
23065,.58929235,.52427936,1,1,.13345435,.017810063,.0023768307,.0003171984,5,6,1,2,1,.13345435,.017810063,.0023768307,.0003171984,.065012991
23065,1,.56672716,1,1,.19305053,.037268508,.0071947053,.0013889418,6,7,0,0,1,.19305053,.037268508,.0071947053,.0013889418,.43327284
23065,,.58929235,,1,1,1,1,1,7,8,3.7647059,3.9411764,1,1,1,1,1,
23066,.25520375,,,,-.23621747,.055798694,-.013180626,.003113494,0,0,1.1458334,1.3125,0,0,0,0,0,
23066,.30698895,.38189128,1,0,-.47954658,.22996491,-.11027889,.052883863,0,1,4,4,0,0,0,0,0,-.074902326
23066,.28072587,.25520375,1,0,-.37040454,.13719952,-.050819326,.018823709,0,0,5,5,0,0,0,0,0,.025522113
23066,,.30698895,,0,-.42045131,.1767793,-.074327089,.031250924,0,1,6,6,0,0,0,0,0,
23071,.40272939,,,,-.49219561,.24225652,-.11923759,.05868822,0,0,.88235295,.94117647,0,0,0,0,0,
23071,.36636132,.25024784,1,0,-.18717837,.035035744,-.0065579335,.0012275033,0,0,1,1,0,0,0,0,0,.11611348
23071,,.40272939,,0,-.26332718,.069341205,-.018259425,.0048082029,0,0,2,2,0,0,0,0,0,
23072,.46995601,,,,-.20853379,.043486342,-.0090683717,.001891062,0,0,1.8333334,1.9722222,0,0,0,0,0,
23072,.46314174,.39472702,1,0,-.057855934,.0033473091,-.00019366169,.000011204478,0,1,4,4,0,0,0,0,0,.068414718
23072,.50671858,.46995601,1,0,-.073716521,.0054341257,-.00040058483,.00002952972,0,2,0,0,0,0,0,0,0,.036762565
23072,.5330618,.46314174,1,0,.016066581,.00025813503,4.1473472e-06,6.6633689e-08,0,0,1,1,1,.016066581,.00025813503,4.1473472e-06,6.6633689e-08,.069920063
23072,,.50671858,,1,.067362994,.0045377729,.00030567797,.000020591384,1,1,1,2,1,.067362994,.0045377729,.00030567797,.000020591384,
23073,.6572004,,,,.12543786,.015734656,.0019737214,.00024757939,2,2,2.3289473,2.3954678,1,.12543786,.015734656,.0019737214,.00024757939,
23073,.45911807,.56271893,1,1,.31440079,.098847859,.031077845,.0097708991,0,0,0,0,1,.31440079,.098847859,.031077845,.0097708991,-.10360086
23073,.3934212,.6572004,1,1,-.081763864,.0066853296,-.00054661836,.000044693628,1,1,0,0,0,0,0,0,0,-.26377919
23073,.29221469,.45911807,1,0,-.21315756,.045436148,-.0096850581,.0020644434,0,0,1,1,0,0,0,0,0,-.16690338
23073,,.3934212,,0,-.40002269,.16001815,-.064010888,.025605807,0,0,2,2,0,0,0,0,0,
23074,.64744383,,,,-.40218544,.16175313,-.065054752,.026164075,0,1,1.7127193,1.8589181,0,0,0,0,0,
23074,.69973308,.29890728,1,0,.31496295,.099201664,.031244848,.0098409699,4,4,0,0,1,.31496295,.099201664,.031244848,.0098409699,.4008258
23074,.76634264,.64744383,1,1,.41647801,.17345393,.072239749,.030086266,0,0,0,0,1,.41647801,.17345393,.072239749,.030086266,.11889881
23074,.92753184,.69973308,1,1,.54852808,.30088305,.1650428,.090530612,1,1,0,0,1,.54852808,.30088305,.1650428,.090530612,.22779876
23074,,.76634264,,1,.85506368,.73113388,.62516606,.53455675,2,2,1.1666666,1.2777778,1,.85506368,.73113388,.62516606,.53455675,
23075,.93153024,,,,.52295375,.27348062,.14301772,.074791655,3,3,2.3578432,2.5408497,1,.52295375,.27348062,.14301772,.074791655,
23075,.79596925,.75381398,1,1,.86306047,.7448734,.64287078,.55483633,4,4,0,0,1,.86306047,.7448734,.64287078,.55483633,.042155266
23075,.75765657,.93153024,1,1,.60058033,.36069673,.21662737,.13010214,5,5,0,0,1,.60058033,.36069673,.21662737,.13010214,-.17387366
23075,.68380201,.79596925,1,1,.52121037,.27166024,.14159214,.07379929,6,6,0,0,1,.52121037,.27166024,.14159214,.07379929,-.11216724
23075,,.75765657,,1,.36760405,.13513273,.049675342,.018260857,7,7,0,0,1,.36760405,.13513273,.049675342,.018260857,
23076,.32299796,,,,-.87722218,.76951873,-.67503893,.59215909,0,0,1.1458334,1.3125,0,0,0,0,0,
23076,.42892185,0,1,0,-.32845768,.10788445,-.035435475,.011639055,0,0,1,1,0,0,0,0,0,.42892185
23076,.40080822,.32299796,1,0,-.12128338,.014709659,-.0017840372,.00021637406,0,0,2,2,0,0,0,0,0,.077810258
23076,,.42892185,,0,-.17382377,.030214705,-.0052520339,.00091292837,0,0,3,3,0,0,0,0,0,
23081,.3707754,,,,-.46156698,.21304408,-.098334111,.045387782,0,0,.88235295,.94117647,0,0,0,0,0,
23081,.38668528,.26414979,1,0,-.24237978,.058747958,-.014239318,.0034513229,0,0,1,1,0,0,0,0,0,.1225355
23081,,.3707754,,0,-.21814004,.047585074,-.01038021,.0022643395,0,0,2,2,0,0,0,0,0,
23082,.36980808,,,,-.3359552,.1128659,-.037917886,.012738711,0,0,1.8333334,1.9722222,0,0,0,0,0,
23082,.35609794,.32964969,1,0,-.25701225,.066055298,-.01697702,.0043633021,0,1,1,1,0,0,0,0,0,.02644825
23082,.37807256,.36980808,1,0,-.28448313,.08093065,-.023023406,.0065497709,0,0,2,2,0,0,0,0,0,.008264482
23082,.37644315,.35609794,1,0,-.24385488,.059465203,-.01450088,.0035361103,0,0,3,3,0,0,0,0,0,.020345211
23082,,.37807256,,0,-.24565738,.06034755,-.014824822,.0036418268,0,0,0,0,0,0,0,0,0,
23083,.45257217,,,,-.20915556,.043746047,-.0091497293,.0019137167,0,0,2.3289473,2.3954678,0,0,0,0,0,
23083,.30146626,.39542222,1,0,-.094855666,.0089975977,-.00085347309,.000080956757,0,0,2,2,0,0,0,0,0,-.093955964
23083,.31161654,.45257217,1,0,-.39706746,.15766257,-.062602676,.024857484,0,0,3,3,0,0,0,0,0,-.14095563
23083,.34144917,.30146626,1,0,-.37676692,.14195332,-.053483311,.020150743,0,0,4,4,0,0,0,0,0,.039982915
23083,,.31161654,,0,-.31710169,.10055348,-.03188568,.010111002,0,1,5,5,0,0,0,0,0,
23084,.54841596,,,,-.19866866,.039469235,-.0078413002,.0015578206,0,1,1.7127193,1.8589181,0,0,0,0,0,
23084,.59007567,.39394993,1,0,.11432174,.01306946,.0014941234,.00017081079,0,0,0,0,1,.11432174,.01306946,.0014941234,.00017081079,.19612575
23084,.66569185,.54841596,1,1,.18648463,.03477652,.0064852866,.0012094063,1,1,0,0,1,.18648463,.03477652,.0064852866,.0012094063,.11727589
23084,.60742974,.59007567,1,1,.33138373,.10981518,.036390964,.012059374,2,2,0,0,1,.33138373,.10981518,.036390964,.012059374,.017354071
23084,,.66569185,,1,.23066232,.053205103,.012272413,.0028307831,3,3,0,1,1,.23066232,.053205103,.012272413,.0028307831,
23085,.64419132,,,,.82011318,.67258561,.55159634,.45237142,4,4,2.3578432,2.5408497,1,.82011318,.67258561,.55159634,.45237142,
23085,.72636294,.91005659,1,1,.28838262,.083164535,.023983207,.00691634,5,5,0,0,1,.28838262,.083164535,.023983207,.00691634,-.18369365
23085,.72078681,.64419132,1,1,.45272592,.20496076,.092791043,.04200891,6,6,0,0,1,.45272592,.20496076,.092791043,.04200891,.076595485
23085,.68605459,.72636294,1,1,.44157362,.19498727,.086101234,.038020033,7,7,0,0,1,.44157362,.19498727,.086101234,.038020033,-.040308356
23085,,.72078681,,1,.37210917,.13846524,.051524185,.019172622,8,8,0,0,1,.37210917,.13846524,.051524185,.019172622,
23086,.44892454,,,,.012683839,.00016087976,2.0405730e-06,2.5882297e-08,8,9,1.1458334,1.3125,1,.012683839,.00016087976,2.0405730e-06,2.5882297e-08,
23086,.5376507,.47601101,1,1,-.067209482,.0045171147,-.00030359294,.000020404323,0,0,0,1,0,0,0,0,0,.061639696
23086,.57406437,.44892454,1,0,.096222728,.0092588132,.0008909083,.000085725624,0,0,1,2,1,.096222728,.0092588132,.0008909083,.000085725624,.12513983
23086,,.5376507,,1,.18764904,.035212163,.0066075288,.0012398964,1,1,0,0,1,.18764904,.035212163,.0066075288,.0012398964,
23091,.40448487,,,,-.44197348,.19534056,-.086335346,.038157932,0,0,.88235295,.94117647,0,0,0,0,0,
23091,.44990125,.275646,1,0,-.18036604,.03253191,-.0058676512,.0010583251,0,0,1,1,0,0,0,0,0,.17425525
23091,,.40448487,,0,-.095490068,.009118353,-.00087071216,.000083144361,0,0,0,0,0,0,0,0,0,
23092,.43963611,,,,-.19432241,.037761196,-.0073378468,.0014259081,0,0,1.8333334,1.9722222,0,0,0,0,0,
23092,.44022992,.40094626,1,0,-.11762571,.013835808,-.0016274469,.0001914296,0,0,2,2,0,0,0,0,0,.039283663
23092,.43140781,.43963611,1,0,-.11954013,.014289841,-.0017082094,.00020419958,0,0,0,0,0,0,0,0,0,-.008228302
23092,.40284744,.44022992,1,0,-.13566631,.018405348,-.0024969857,.00033875683,0,0,1,1,0,0,0,0,0,-.037382483
23092,,.43140781,,0,-.19356671,.037468072,-.0072525712,.0014038563,0,0,2,2,0,0,0,0,0,
23093,.42568451,,,,-.18816912,.035407618,-.0066626202,.0012536994,0,1,2.3289473,2.3954678,0,0,0,0,0,
23093,.3329064,.40591544,1,0,-.14863098,.022091167,-.0032834318,.00048801966,0,0,4,4,0,0,0,0,0,-.073009044
23093,.3252807,.42568451,1,0,-.33418718,.11168107,-.037322383,.012472661,0,0,0,0,0,0,0,0,0,-.10040382
23093,.35069594,.3329064,1,0,-.34943864,.12210736,-.042669032,.014910208,0,0,0,1,0,0,0,0,0,.017789543
23093,,.3252807,,0,-.29305562,.085881598,-.025168085,.0073756492,0,0,1,1,0,0,0,0,0,
23094,.42139024,,,,-.39887938,.15910476,-.063463606,.025314324,0,0,1.7127193,1.8589181,0,0,0,0,0,
23094,.2939471,.29502556,1,0,-.14415181,.020779744,-.0029954375,.00043179773,0,0,2,3,0,0,0,0,0,-.0010784566
23094,.3040162,.42139024,1,0,-.40567762,.16457433,-.066764124,.02708471,0,0,2,2,0,0,0,0,0,-.11737403
23094,0,.2939471,1,0,-.39196762,.15363862,-.060221363,.023604825,0,0,0,0,0,0,0,0,0,-.2939471
23094,,.3040162,,0,-.96574086,.93265539,-.90070343,.86984611,0,0,3,4,0,0,0,0,0,
23095,.28775176,,,,-.29735467,.088419802,-.026292039,.0078180609,0,0,2.3578432,2.5408497,0,0,0,0,0,
23095,.35579449,.35132268,1,0,-.42130098,.17749451,-.074778609,.031504303,0,0,5,6,0,0,0,0,0,.0044718087
23095,.30217019,.28775176,1,0,-.28841102,.083180919,-.023990294,.006919065,0,1,6,7,0,0,0,0,0,.014418423
23095,.45244095,.35579449,1,0,-.39565966,.15654656,-.061939158,.024506826,0,0,3,3,0,0,0,0,0,.096646458
23095,,.30217019,,0,-.095118076,.0090474486,-.00086057588,.00008185632,0,0,7,8,0,0,0,0,0,
23096,.51242322,,,,.088803589,.0078860773,.00070031197,.000062190215,8,8,1.1458334,1.3125,1,.088803589,.0078860773,.00070031197,.000062190215,
23096,.59196842,.53686124,1,1,.041945487,.0017594239,.000073799893,3.0955725e-06,9,9,0,1,1,.041945487,.0017594239,.000073799893,3.0955725e-06,.055107176
23096,.5593794,.51242322,1,1,.20382977,.041546572,.0084684286,.0017261178,10,10,0,0,1,.20382977,.041546572,.0084684286,.0017261178,.046956182
23096,,.59196842,,1,.14000797,.019602232,.0027444689,.00038424751,11,11,0,0,1,.14000797,.019602232,.0027444689,.00038424751,
23101,.35664517,,,,-.43016008,.18503769,-.079595827,.034238946,0,0,.88235295,.94117647,0,0,0,0,0,
23101,.33755073,.28137442,1,0,-.27593654,.076140977,-.021010078,.0057974481,0,0,1,1,0,0,0,0,0,.056176305
23101,,.35664517,,0,-.32489851,.10555904,-.034295976,.011142711,0,0,2,2,0,0,0,0,0,
23102,.38601816,,,,-.34961143,.12222815,-.042732358,.014939722,0,1,1.8333334,1.9722222,0,0,0,0,0,
23102,.3440021,.32519427,1,0,-.22796369,.051967442,-.01184669,.002700615,0,2,1,1,0,0,0,0,0,.018807828
23102,.38698715,.38601816,1,0,-.31199583,.097341403,-.030370111,.0094753485,0,3,2,2,0,0,0,0,0,.00096899271
23102,.37791792,.3440021,1,0,-.22422522,.05027695,-.011273361,.0025277718,0,0,3,3,0,0,0,0,0,.033915818
23102,,.38698715,,0,-.24331233,.05920089,-.014404306,.0035047454,0,1,4,4,0,0,0,0,0,
23103,.43380478,,,,-.22941592,.052631665,-.012074542,.0027700923,0,0,2.3289473,2.3954678,0,0,0,0,0,
23103,.32564247,.38529202,1,0,-.13239047,.017527236,-.0023204391,.00030720403,0,1,6,6,0,0,0,0,0,-.059649557
23103,.34070075,.43380478,1,0,-.34871507,.1216022,-.042404518,.014787095,0,2,7,7,0,0,0,0,0,-.093104035
23103,.40865153,.32564247,1,0,-.31859851,.10150501,-.032339346,.010303267,0,1,8,8,0,0,0,0,0,.083009064
23103,,.34070075,,0,-.18269694,.033378173,-.0060980897,.0011141023,0,0,9,9,0,0,0,0,0,
23104,.45916533,,,,-.35857078,.128573,-.046102524,.016531019,0,0,1.7127193,1.8589181,0,0,0,0,0,
23104,.42810109,.30870435,1,0,-.077790022,.0060512875,-.00047072978,.000036618079,0,0,11,11,0,0,0,0,0,.11939675
23104,.51481307,.45916533,1,0,-.13676587,.018704902,-.0025581922,.00034987339,0,0,12,12,0,0,0,0,0,.055647731
23104,.52411222,.42810109,1,0,.029626161,.00087770942,.000026003159,7.7037379e-07,0,1,13,13,1,.029626161,.00087770942,.000026003159,7.7037379e-07,.096011132
23104,,.51481307,,1,.063845217,.0040762117,.00026024663,.000016615502,1,2,0,0,1,.063845217,.0040762117,.00026024663,.000016615502,
23105,.49435222,,,,.21196797,.044930421,.0095238108,.002018743,2,3,2.3578432,2.5408497,1,.21196797,.044930421,.0095238108,.002018743,
23105,.4884823,.60139316,1,1,-.0062679052,.000039286635,-2.4624492e-07,1.5434398e-09,3,4,0,0,0,0,0,0,0,-.11291087
23105,.26398101,.49435222,1,0,-.023035407,.00053063,-.000012223278,2.8156816e-07,3,5,1,1,0,0,0,0,0,-.23037121
23105,.33202496,.4884823,1,0,-.46340349,.21474279,-.099512562,.046114471,0,0,2,2,0,0,0,0,0,-.15645733
23105,,.26398101,,0,-.31967583,.10219264,-.032668516,.010443335,0,0,0,0,0,0,0,0,0,
23106,.62264866,,,,.089447349,.0080008283,.00071565289,.000064013257,8,8,1.1458334,1.3125,1,.089447349,.0080008283,.00071565289,.000064013257,
23106,.54377276,.53108466,1,1,.24529731,.060170773,.014759729,.0036205219,9,9,0,0,1,.24529731,.060170773,.014759729,.0036205219,.0126881
23106,.52413213,.62264866,1,1,.1080144,.011667112,.0012602161,.0001361215,10,10,0,0,1,.1080144,.011667112,.0012602161,.0001361215,-.098516524
23106,,.54377276,,1,.071042359,.0050470168,.00035855197,.000025472378,11,11,0,0,1,.071042359,.0050470168,.00035855197,.000025472378,
